Variable,Importance
cvx_xle_corr_251d,0.02343373458794489
cvx_xle_corr_223d,0.021591795952560985
cvx_xle_corr_199d,0.019506373540351587
xle_vde_corr_97d,0.014248122813695988
xle_vde_corr_179d,0.01270431443933996
cvx_xom_ret_109d,0.012145394262443307
cvx_xle_sd_251d,0.012054825701384605
cvx_spy_corr_251d,0.011692453484668361
cvx_spy_corr_37d,0.01161505872334641
xle_vde_corr_251d,0.011270526828965118
cvx_spy_corr_223d,0.01113993184388112
cvx_xle_corr_97d,0.01110138200511184
cvx_xle_corr_179d,0.009812125965306116
xle_vde_corr_109d,0.009491407798780079
cvx_spy_ret_97d,0.009422575132532715
xle_vde_corr_223d,0.009419633042241794
cvx_xom_corr_251d,0.009368526980270568
cvx_xle_corr_157d,0.009223687496188347
cvx_spy_sd_251d,0.009006135518959754
xle_vde_corr_157d,0.00873868522386152
cvx_xom_corr_71d,0.00846425205678242
cvx_spy_corr_157d,0.008437660692444381
cvx_xle_corr_83d,0.008358757854711662
cvx_spy_corr_47d,0.008328006158929535
cvx_xle_sd_223d,0.008050231430429823
cvx_spy_corr_97d,0.008046802393579355
cvx_xle_corr_127d,0.007939138800848098
xle_vde_corr_199d,0.007871785635704414
cvx_spy_ret_109d,0.007638797160953389
cvx_xle_corr_109d,0.007610068480279133
cvx_xle_ret_223d,0.007387374114113902
cvx_spy_sd_223d,0.007349985365883615
cvx_xom_corr_83d,0.007330014142077298
cvx_spy_corr_199d,0.007327519342817722
cvx_xom_sd_127d,0.0069297125789742385
cvx_spy_ret_59d,0.006927785203669681
xle_vde_corr_71d,0.006731959207370374
cvx_spy_ret_251d,0.006718091435890078
cvx_xom_ret_251d,0.006707359366985457
cvx_xom_corr_223d,0.006650436188928615
xle_vde_corr_127d,0.006639271408230959
cvx_xom_corr_179d,0.006612976877184909
xle_vde_sd_29d,0.006602494404840152
cvx_xle_sd_199d,0.006549701233411714
cvx_spy_ret_83d,0.0064373238813501274
cvx_spy_corr_83d,0.006391651209912204
xle_vde_sd_223d,0.006386505321958371
cvx_xle_ret_59d,0.006363074736485902
cvx_xom_sd_199d,0.006324803069583572
xle_vde_corr_59d,0.006275121107610449
cvx_xom_sd_251d,0.006268765142876902
xle_vde_sd_37d,0.006245841331728082
cvx_spy_corr_179d,0.006227813811973229
cvx_spy_sd_109d,0.006080193192391028
cvx_xle_ret_127d,0.005990208967203784
cvx_xom_corr_109d,0.005944512385815033
cvx_xom_corr_97d,0.005940107123167338
cvx_spy_sd_127d,0.005892880304925589
xle_vde_ret_251d,0.005805296988703206
cvx_xom_corr_47d,0.005803719515118083
cvx_spy_ret_157d,0.005790829135774078
cvx_xom_sd_223d,0.005786208100399399
cvx_xle_ret_251d,0.005752621617520311
cvx_spy_ret_71d,0.005610882845841822
cvx_xom_corr_157d,0.005495364542678768
cvx_spy_sd_97d,0.005493862297963325
cvx_xle_sd_37d,0.005449276071364249
xle_vde_corr_83d,0.005438935892385395
xle_vde_sd_83d,0.005353326021860629
cvx_spy_corr_71d,0.005307470235189534
cvx_spy_sd_157d,0.005279064630436223
cvx_xom_sd_97d,0.005185373779701092
cvx_spy_sd_199d,0.005164246713881573
xle_vde_ret_199d,0.005130778614417562
cvx_xom_ret_97d,0.005083515639664803
cvx_xle_sd_97d,0.00505413964080959
cvx_xle_ret_199d,0.0050469462446275275
cvx_xom_corr_59d,0.0050377525769493585
xle_vde_sd_199d,0.00503733619390323
cvx_xle_sd_83d,0.005006790356966038
xle_vde_sd_157d,0.0049912051512128455
cvx_spy_ret_37d,0.0049869876691545825
cvx_spy_corr_59d,0.004976512194844214
cvx_xle_sd_157d,0.004920430530422615
cvx_xle_ret_157d,0.004899952532292648
cvx_xle_sd_127d,0.004892464635496727
cvx_spy_corr_109d,0.0048704071226882755
cvx_xom_ret_127d,0.004853186417981489
cvx_xom_corr_127d,0.004815288271164657
cvx_xle_sd_29d,0.004771794321099752
cvx_xom_corr_199d,0.004758930475969469
cvx_spy_ret_199d,0.004737432514327349
xle_vde_sd_19d,0.004732468283682857
cvx_spy_sd_29d,0.0046321112220229456
xle_vde_sd_47d,0.0046178506858625835
cvx_spy_corr_29d,0.004580149358762934
cvx_xom_corr_29d,0.004542082092781709
xle_vde_sd_59d,0.004523417460312717
cvx_xle_sd_109d,0.004504765949158204
cvx_xle_ret_29d,0.004447056075402165
cvx_spy_sd_179d,0.004411611614392875
xle_vde_sd_71d,0.00434905356072929
cvx_spy_corr_127d,0.004339836857854591
xle_vde_sd_97d,0.004320845067277927
cvx_xle_sd_47d,0.004296545559202192
xle_vde_sd_251d,0.004279626644728418
cvx_spy_sd_19d,0.004234636573228159
cvx_xom_sd_109d,0.004205965334752843
cvx_spy_ret_47d,0.004175917524596315
cvx_xle_ret_179d,0.004154716396246182
cvx_xle_sd_179d,0.004153034243729995
cvx_xom_corr_37d,0.004029351275528679
cvx_xom_sd_179d,0.004027005767669396
cvx_xom_sd_157d,0.004021487817553898
cvx_spy_ret_29d,0.003975757703917033
cvx_xom_ret_199d,0.0038910234624451537
xle_vde_ret_179d,0.003837528446484482
xle_vde_sd_179d,0.0037854199160870733
cvx_xom_sd_59d,0.0037057493356649593
cvx_spy_sd_83d,0.003658594830445226
cvx_spy_ret_179d,0.003651687770503568
cvx_spy_ret_11d,0.003587240539139797
cvx_xle_corr_71d,0.0035666669012065183
cvx_spy_ret_19d,0.0035645893597473694
cvx_xom_sd_83d,0.0035568821912072687
xle_vde_sd_127d,0.0035555006625850307
cvx_xle_ret_109d,0.003551088110318182
cvx_xle_sd_71d,0.003519207981490876
cvx_spy_ret_223d,0.003503341104853538
xle_vde_sd_109d,0.003428630672889189
cvx_xle_corr_37d,0.0034194171774469184
cvx_xom_ret_157d,0.003395064892528502
xle_vde_ret_223d,0.0033826597102354465
